time_s,base_tilt_deg,angle_deg,error_deg,command_deg
6.00000,6.0000,-0.0071,0.0071,0.9661
6.03125,6.0000,-0.0111,0.0111,0.9660
6.06250,6.0000,-0.0106,0.0106,0.9664
6.09375,6.0000,-0.0064,0.0064,0.9663
6.12500,6.0000,-0.0031,0.0031,0.9646
6.15625,6.0000,-0.0021,0.0021,0.9658
6.18750,6.0000,0.0026,-0.0026,0.9663
6.21875,6.0000,0.0033,-0.0033,0.9621
6.25000,6.0000,-0.0014,0.0014,0.9671
6.28125,6.0000,0.0069,-0.0069,0.9587
6.31250,6.0000,0.0035,-0.0035,0.9667
6.34375,6.0000,0.0224,-0.0224,0.9607
6.37500,6.0000,0.0199,-0.0199,0.9630
6.40625,6.0000,0.0231,-0.0231,0.9597
6.43750,6.0000,0.0207,-0.0207,0.9625
6.46875,6.0000,0.0269,-0.0269,0.9587
6.50000,6.0000,0.0265,-0.0265,0.9598
6.53125,6.0000,0.0347,-0.0347,0.9624
6.56250,6.0000,0.0412,-0.0412,0.9570
6.59375,6.0000,0.0334,-0.0334,0.9614
6.62500,6.0000,0.0377,-0.0377,0.9589
6.65625,6.0000,0.0338,-0.0338,0.9608
6.68750,6.0000,0.0342,-0.0342,0.9625
6.71875,6.0000,0.0312,-0.0312,0.9593
6.75000,6.0000,0.0208,-0.0208,0.9635
6.78125,6.0000,0.0218,-0.0218,0.9607
6.81250,6.0000,0.0168,-0.0168,0.9626
6.84375,6.0000,0.0197,-0.0197,0.9644
6.87500,6.0000,0.0204,-0.0204,0.9612
6.90625,6.0000,0.0123,-0.0123,0.9620
6.93750,6.0000,0.0134,-0.0134,0.9649
6.96875,6.0000,0.0185,-0.0185,0.9621
7.00000,6.0000,0.0135,-0.0135,0.9638
7.03125,6.0000,0.0130,-0.0130,0.9597
7.06250,6.0000,0.0104,-0.0104,0.9649
7.09375,6.0000,0.0224,-0.0224,0.9625
7.12500,6.0000,0.0208,-0.0208,0.9621
7.15625,6.0000,0.0176,-0.0176,0.9609
7.18750,6.0000,0.0164,-0.0164,0.9637
7.21875,6.0000,0.0220,-0.0220,0.9613
7.25000,6.0000,0.0196,-0.0196,0.9612
7.28125,6.0000,0.0209,-0.0209,0.9599
7.31250,6.0000,0.0246,-0.0246,0.9628
7.34375,6.0000,0.0327,-0.0327,0.9603
7.37500,6.0000,0.0298,-0.0298,0.9586
7.40625,6.0000,0.0281,-0.0281,0.9619
7.43750,6.0000,0.0347,-0.0347,0.9594
7.46875,6.0000,0.0325,-0.0325,0.9593
7.50000,6.0000,0.0331,-0.0331,0.9597
7.53125,6.0000,0.0361,-0.0361,0.9597
7.56250,6.0000,0.0378,-0.0378,0.9596
7.59375,6.0000,0.0377,-0.0377,0.9613
7.62500,6.0000,0.0363,-0.0363,0.9601
7.65625,6.0000,0.0286,-0.0286,0.9596
7.68750,6.0000,0.0244,-0.0244,0.9621
7.71875,6.0000,0.0272,-0.0272,0.9634
7.75000,6.0000,0.0255,-0.0255,0.9585
7.78125,6.0000,0.0161,-0.0161,0.9639
7.81250,6.0000,0.0235,-0.0235,0.9616
7.84375,6.0000,0.0211,-0.0211,0.9628
7.87500,6.0000,0.0203,-0.0203,0.9621
7.90625,6.0000,0.0168,-0.0168,0.9633
7.93750,6.0000,0.0159,-0.0159,0.9628
7.96875,6.0000,0.0133,-0.0133,0.9665
8.00000,6.0000,0.0126,-0.0126,0.9600
8.03125,6.0000,0.0005,-0.0005,0.9679
8.06250,6.0000,0.0094,-0.0094,0.9632
8.09375,6.0000,0.0022,-0.0022,0.9628
8.12500,6.0000,0.0026,-0.0026,0.9636
8.15625,6.0000,0.0106,-0.0106,0.9635
8.18750,6.0000,0.0173,-0.0173,0.9617
8.21875,6.0000,0.0193,-0.0193,0.9646
8.25000,6.0000,0.0228,-0.0228,0.9606
8.28125,6.0000,0.0151,-0.0151,0.9634
8.31250,6.0000,0.0172,-0.0172,0.9631
8.34375,6.0000,0.0159,-0.0159,0.9618
8.37500,6.0000,0.0139,-0.0139,0.9616
8.40625,6.0000,0.0169,-0.0169,0.9657
8.43750,6.0000,0.0230,-0.0230,0.9624
8.46875,6.0000,0.0133,-0.0133,0.9645
8.50000,6.0000,0.0081,-0.0081,0.9647
8.53125,6.0000,0.0021,-0.0021,0.9643
8.56250,6.0000,-0.0017,0.0017,0.9644
8.59375,6.0000,-0.0002,0.0002,0.9661
8.62500,6.0000,0.0046,-0.0046,0.9615
8.65625,6.0000,0.0032,-0.0032,0.9651
8.68750,6.0000,0.0139,-0.0139,0.9639
8.71875,6.0000,0.0155,-0.0155,0.9640
8.75000,6.0000,0.0129,-0.0129,0.9620
8.78125,6.0000,0.0082,-0.0082,0.9640
8.81250,6.0000,0.0115,-0.0115,0.9614
8.84375,6.0000,0.0123,-0.0123,0.9620
8.87500,6.0000,0.0199,-0.0199,0.9649
8.90625,6.0000,0.0266,-0.0266,0.9621
8.93750,6.0000,0.0183,-0.0183,0.9622
8.96875,6.0000,0.0123,-0.0123,0.9643
9.00000,6.0000,0.0117,-0.0117,0.9613
9.03125,6.0000,0.0081,-0.0081,0.9620
9.06250,6.0000,0.0149,-0.0149,0.9666
9.09375,6.0000,0.0238,-0.0238,0.9610
9.12500,6.0000,0.0129,-0.0129,0.9634
9.15625,6.0000,0.0121,-0.0121,0.9639
9.18750,6.0000,0.0116,-0.0116,0.9617
9.21875,6.0000,0.0098,-0.0098,0.9663
9.25000,6.0000,0.0157,-0.0157,0.9594
9.28125,6.0000,0.0082,-0.0082,0.9663
9.31250,6.0000,0.0186,-0.0186,0.9631
9.34375,6.0000,0.0131,-0.0131,0.9621
9.37500,6.0000,0.0089,-0.0089,0.9667
9.40625,6.0000,0.0118,-0.0118,0.9651
9.43750,6.0000,0.0026,-0.0026,0.9659
9.46875,6.0000,-0.0058,0.0058,0.9673
9.50000,6.0000,-0.0115,0.0115,0.9665
9.53125,6.0000,-0.0167,0.0167,0.9686
9.56250,6.0000,-0.0156,0.0156,0.9684
9.59375,6.0000,-0.0175,0.0175,0.9698
9.62500,6.0000,-0.0199,0.0199,0.9670
9.65625,6.0000,-0.0263,0.0263,0.9677
9.68750,6.0000,-0.0223,0.0223,0.9706
9.71875,6.0000,-0.0148,0.0148,0.9678
9.75000,6.0000,-0.0190,0.0190,0.9679
9.78125,6.0000,-0.0206,0.0206,0.9683
